"location","sex","age","cause","metric","year","cause_outline","cause_id","parent_id","level","Parent_cause","DALYs (Disability-Adjusted Life Years)","Deaths","Incidence","Prevalence","YLDs (Years Lived with Disability)","YLLs (Years of Life Lost)"
"West Sussex","Female","All Ages","Fungal skin diseases","Number",2017,"B.9.5","659","653","3","Skin and subcutaneous diseases",301.190012248684,NA,166520.812357,55709.5930363,301.190012249,NA
"West Sussex","Female","All Ages","Viral skin diseases","Number",2017,"B.9.6","660","653","3","Skin and subcutaneous diseases",214.740749550016,NA,3988.37089342,7025.57129957,214.74074955,NA
"West Sussex","Female","All Ages","Acne vulgaris","Number",2017,"B.9.7","661","653","3","Skin and subcutaneous diseases",303.090354775382,NA,7152.4711427,14329.6602755,303.090354775,NA
"West Sussex","Female","All Ages","Alopecia areata","Number",2017,"B.9.8","662","653","3","Skin and subcutaneous diseases",54.1788847332506,NA,2957.32019664,1686.38078838,54.1788847333,NA
"West Sussex","Female","All Ages","Pruritus","Number",2017,"B.9.9","663","653","3","Skin and subcutaneous diseases",55.6581119612101,NA,4113.79589831,5335.99254796,55.6581119612,NA
"West Sussex","Female","All Ages","Road injuries","Number",2017,"C.1.1","689","688","3","Transport injuries",916.290068743131,11.141573980337,2435.4977286,11646.0322555,596.711811365,319.578257378047
"West Sussex","Female","All Ages","Other transport injuries","Number",2017,"C.1.2","695","688","3","Transport injuries",107.796401028844,0.518927145609663,234.998761521,1680.21388669,89.334804879,18.4615961498509
"West Sussex","Female","All Ages","Falls","Number",2017,"C.2.1","697","696","3","Unintentional injuries",3000.03467314371,50.0283266199239,22491.2018721,55714.869265,2548.99072669,451.043946452777
"West Sussex","Female","All Ages","Exposure to forces of nature","Number",2017,"C.2.10","729","696","3","Unintentional injuries",0.200130500705519,0,0,6.87018614767,0.200130500706,0
"West Sussex","Female","All Ages","Other unintentional injuries","Number",2017,"C.2.11","716","696","3","Unintentional injuries",684.153481197027,0.201480923211691,6757.18452557,20244.0392957,679.417462933,4.73601826370275
"West Sussex","Female","All Ages","Drowning","Number",2017,"C.2.2","698","696","3","Unintentional injuries",46.9014572170188,1.30104212903666,9.51011805308,95.6569237386,4.89731405153,42.0041431654929
"West Sussex","Female","All Ages","Fire, heat, and hot substances","Number",2017,"C.2.3","699","696","3","Unintentional injuries",202.073989708509,4.12491317245083,419.997047987,6329.14154389,142.502191768,59.5717979408234
"West Sussex","Female","All Ages","Poisonings","Number",2017,"C.2.4","700","696","3","Unintentional injuries",82.9464214929388,0.555371663959482,392.021464625,623.779242919,64.6935652558,18.2528562371294
"West Sussex","Female","All Ages","Exposure to mechanical forces","Number",2017,"C.2.5","704","696","3","Unintentional injuries",366.851629257353,2.43868999284337,3762.73580915,12626.6001185,335.315069553,31.5365597048489
"West Sussex","Female","All Ages","Adverse effects of medical treatment","Number",2017,"C.2.6","708","696","3","Unintentional injuries",138.383490092652,9.6633152417829,1288.29628527,98.5895489512,13.1515031396,125.231986953092
"West Sussex","Female","All Ages","Animal contact","Number",2017,"C.2.7","709","696","3","Unintentional injuries",32.7606537398198,0.246056293250635,976.937733656,1096.95336602,24.7918424344,7.96881130540606
"West Sussex","Female","All Ages","Foreign body","Number",2017,"C.2.8","712","696","3","Unintentional injuries",157.741724213425,7.55930504726444,521.300827193,958.165917612,39.5212415636,118.220482649872
"West Sussex","Female","All Ages","Environmental heat and cold exposure","Number",2017,"C.2.9","842","696","3","Unintentional injuries",55.4778263516871,2.48340094986697,181.564971875,795.482250816,30.80075758,24.6770687716687
"West Sussex","Female","All Ages","Self-harm","Number",2017,"C.3.1","718","717","3","Self-harm and interpersonal violence",827.307851634387,19.9643452973614,573.465505993,2211.20701498,96.2552813719,731.052570262447
"West Sussex","Female","All Ages","Interpersonal violence","Number",2017,"C.3.2","724","717","3","Self-harm and interpersonal violence",162.46196759839,1.31202076212411,254.73702173,8869.90656598,108.346363741,54.1156038575838
"West Sussex","Female","All Ages","Conflict and terrorism","Number",2017,"C.3.3","945","717","3","Self-harm and interpersonal violence",3.00542329295461,0,0,78.7169211621,3.00542329295,0
"West Sussex","Female","All Ages","Executions and police conflict","Number",2017,"C.3.4","854","717","3","Self-harm and interpersonal violence",2.66751671422081,0.0423051695032447,6.08651395671,27.734351709,0.865700343383,1.80181637083797
"West Sussex","Male","All Ages","HIV/AIDS","Number",1997,"A.1.1","298","955","3","HIV/AIDS and sexually transmitted infections",135.533670379334,2.66142481977755,26.5412745231,144.254004579,16.7453022627,118.788368116643
"West Sussex","Male","All Ages","Sexually transmitted infections
excluding HIV","Number",1997,"A.1.2","393","955","3","HIV/AIDS and sexually transmitted infections",45.5254593357398,0.193234465075072,32845.5745046,33613.5751918,34.8894576425,10.6360016931988
"West Sussex","Male","All Ages","Tuberculosis","Number",1997,"A.2.1","297","956","3","Respiratory infections and tuberculosis",71.2106813818823,3.55851007366954,34.9902872246,35517.036695,6.23118792619,64.9794934556946
"West Sussex","Male","All Ages","Lower respiratory infections","Number",1997,"A.2.2","322","956","3","Respiratory infections and tuberculosis",3445.72341000594,284.708806747811,5229.57359007,112.858485449,6.82872705464,3438.89468295131
"West Sussex","Male","All Ages","Upper respiratory infections","Number",1997,"A.2.3","328","956","3","Respiratory infections and tuberculosis",382.021038276036,0.254401933963069,1088734.6289,15000.3952325,371.792011582,10.2290266940918
"West Sussex","Male","All Ages","Otitis media","Number",1997,"A.2.4","329","956","3","Respiratory infections and tuberculosis",73.7388272955217,0.122565883432545,16099.6540623,3581.59606012,69.3717039409,4.36712335462313
"West Sussex","Male","All Ages","Diarrheal diseases","Number",1997,"A.3.1","302","957","3","Enteric infections",144.019303201839,1.98921099074603,63701.5279172,1029.70623215,116.508468712,27.5108344895476
"West Sussex","Male","All Ages","Typhoid and paratyphoid","Number",1997,"A.3.2","958","957","3","Enteric infections",0.158838907593706,0.00364793207338956,1.44549695116,0,0.00484087018206,0.153998037411641
"West Sussex","Male","All Ages","Invasive Non-typhoidal Salmonella (iNTS)
","Number",1997,"A.3.3","959","957","3","Enteric infections",9.22962926443259,0.299345252864691,3.04174282943,0.116535684559,0.0154899788835,9.21413928554909
"West Sussex","Male","All Ages","Other intestinal infectious diseases","Number",1997,"A.3.5","321","957","3","Enteric infections",0.567368100399711,0.0195961799796347,NA,NA,0.000516807834008,0.566851292565703
"West Sussex","Male","All Ages","Malaria","Number",1997,"A.4.1","345","344","3","Neglected tropical diseases and malaria",0,0,0,0,0,0
"West Sussex","Male","All Ages","Trachoma","Number",1997,"A.4.10","356","344","3","Neglected tropical diseases and malaria",0,NA,NA,0,0,NA
"West Sussex","Male","All Ages","Dengue","Number",1997,"A.4.11","357","344","3","Neglected tropical diseases and malaria",0.0108610688828118,0.000510822953078371,0,0,0,0.0108610688828118
"West Sussex","Male","All Ages","Yellow fever","Number",1997,"A.4.12","358","344","3","Neglected tropical diseases and malaria",0,0,0,0,0,0
"West Sussex","Male","All Ages","Rabies","Number",1997,"A.4.13","359","344","3","Neglected tropical diseases and malaria",0.00887965889403551,0.000226844918582115,0.000260565940563,0.0000100217669447,0.00000133574257279,0.00887832315146271
"West Sussex","Male","All Ages","Intestinal nematode infections","Number",1997,"A.4.14","360","344","3","Neglected tropical diseases and malaria",0.0448719296966599,0.00132657903593532,NA,0,0,0.0448719296966599
"West Sussex","Male","All Ages","Food-borne trematodiases","Number",1997,"A.4.15","364","344","3","Neglected tropical diseases and malaria",0,NA,0,0,0,NA
"West Sussex","Male","All Ages","Leprosy","Number",1997,"A.4.16","405","344","3","Neglected tropical diseases and malaria",0.000213765954970391,NA,0,0.00319045765813,0.00021376595497,NA
"West Sussex","Male","All Ages","Ebola","Number",1997,"A.4.17","843","344","3","Neglected tropical diseases and malaria",0,0,0,0,0,0
"West Sussex","Male","All Ages","Zika virus","Number",1997,"A.4.18","935","344","3","Neglected tropical diseases and malaria",0,0,0,0,0,0
"West Sussex","Male","All Ages","Guinea worm disease","Number",1997,"A.4.19","936","344","3","Neglected tropical diseases and malaria",0,NA,0,0,0,NA
"West Sussex","Male","All Ages","Chagas disease","Number",1997,"A.4.2","346","344","3","Neglected tropical diseases and malaria",0,0,0,0,0,0
"West Sussex","Male","All Ages","Other neglected tropical diseases","Number",1997,"A.4.20","365","344","3","Neglected tropical diseases and malaria",0.258359332048788,0.0058692139216171,NA,0,0.000000134268010551,0.258359197780778
"West Sussex","Male","All Ages","Leishmaniasis","Number",1997,"A.4.3","347","344","3","Neglected tropical diseases and malaria",0,0,0,0,0,0
"West Sussex","Male","All Ages","African trypanosomiasis","Number",1997,"A.4.4","350","344","3","Neglected tropical diseases and malaria",0,0,0,0,0,0
"West Sussex","Male","All Ages","Schistosomiasis","Number",1997,"A.4.5","351","344","3","Neglected tropical diseases and malaria",0,0,NA,0,0,0
"West Sussex","Male","All Ages","Cysticercosis","Number",1997,"A.4.6","352","344","3","Neglected tropical diseases and malaria",63.5396111857791,0.00786332038011465,NA,276.646243591,63.2910109903,0.248600195442201
"West Sussex","Male","All Ages","Cystic echinococcosis","Number",1997,"A.4.7","353","344","3","Neglected tropical diseases and malaria",0.300554041178712,0.0129316645521687,0,0,0,0.300554041178712
"West Sussex","Male","All Ages","Lymphatic filariasis","Number",1997,"A.4.8","354","344","3","Neglected tropical diseases and malaria",0,NA,NA,0,0,NA
"West Sussex","Male","All Ages","Onchocerciasis","Number",1997,"A.4.9","355","344","3","Neglected tropical diseases and malaria",0,NA,NA,0,0,NA
"West Sussex","Male","All Ages","Meningitis","Number",1997,"A.5.1","332","961","3","Other infectious diseases",193.59250510702,3.60815217695189,115.382005757,305.280570401,26.733173177,166.859331930069
"West Sussex","Male","All Ages","Encephalitis","Number",1997,"A.5.2","337","961","3","Other infectious diseases",24.4678904327095,0.636142621793359,31.0372095206,68.454033033,5.15113805066,19.3167523820525
"West Sussex","Male","All Ages","Diphtheria","Number",1997,"A.5.3","338","961","3","Other infectious diseases",0.0164932471057024,0.000282136705172341,0.00164370507163,0.000123584016927,0.00000931707453554,0.0164839300311668
"West Sussex","Male","All Ages","Whooping cough","Number",1997,"A.5.4","339","961","3","Other infectious diseases",1.99200322388884,0.00442993732747507,237.502294179,32.5345608464,1.62857373041,0.363429493477637
"West Sussex","Male","All Ages","Tetanus","Number",1997,"A.5.5","340","961","3","Other infectious diseases",0.0327837114771219,0.00119347457709016,0.00245986064798,0.000252922036153,0.0000192657175436,0.0327644457595783
"West Sussex","Male","All Ages","Measles","Number",1997,"A.5.6","341","961","3","Other infectious diseases",0.211638159356044,0.00203528720118032,24.4476450391,0.669798340207,0.0616725138708,0.14996564548524
"West Sussex","Male","All Ages","Varicella and herpes zoster","Number",1997,"A.5.7","342","961","3","Other infectious diseases",26.3783296960525,0.574881918425452,3542.28268055,309.115080378,14.7106030754,11.6677266206752
"West Sussex","Male","All Ages","Acute hepatitis","Number",1997,"A.5.8","400","961","3","Other infectious diseases",53.9118620718248,1.37581766792969,4824.30150335,411.73486886,10.4882976797,43.4235643921678
"West Sussex","Male","All Ages","Other unspecified infectious diseases","Number",1997,"A.5.9","408","961","3","Other infectious diseases",101.005678038328,2.44621665976308,0,965.634718538,24.2911106441,76.7145673942698
"West Sussex","Male","All Ages","Maternal disorders","Number",1997,"A.6.1","366","962","3","Maternal and neonatal disorders",0,NA,0,0,0,NA
"West Sussex","Male","All Ages","Neonatal disorders","Number",1997,"A.6.2","380","962","3","Maternal and neonatal disorders",2006.88311541156,11.0722759276146,516.189131416,5437.70930254,1034.68947487,972.193640541191
"West Sussex","Male","All Ages","Protein-energy malnutrition","Number",1997,"A.7.1","387","386","3","Nutritional deficiencies",6.20633807614936,0.378189277840724,2145.82299513,2121.00343969,0.0816843605653,6.12465371558408
"West Sussex","Male","All Ages","Iodine deficiency","Number",1997,"A.7.2","388","386","3","Nutritional deficiencies",33.3970307996683,NA,55.3538384274,3150.39372591,33.3970307997,NA
"West Sussex","Male","All Ages","Vitamin A deficiency","Number",1997,"A.7.3","389","386","3","Nutritional deficiencies",15.4368254159413,NA,6602.49402851,4216.22996135,15.4368254159,NA
"West Sussex","Male","All Ages","Dietary iron deficiency","Number",1997,"A.7.4","390","386","3","Nutritional deficiencies",284.053537791175,NA,NA,19402.1925019,284.053537791,NA
"West Sussex","Male","All Ages","Other nutritional deficiencies","Number",1997,"A.7.5","391","386","3","Nutritional deficiencies",3.0204388393477,0.197667998168913,NA,NA,0.00506699710047,3.01537184224722
"West Sussex","Male","All Ages","Lip and oral cavity cancer","Number",1997,"B.1.1","444","410","3","Neoplasms",205.154504561265,9.23488758791262,26.3464083905,114.926304757,11.8296527109,193.324851850374
"West Sussex","Male","All Ages","Larynx cancer","Number",1997,"B.1.10","423","410","3","Neoplasms",148.513325353363,7.12101904078872,22.8460003161,146.639535275,13.8897840425,134.623541310876
"West Sussex","Male","All Ages","Tracheal, bronchus, and lung cancer","Number",1997,"B.1.11","426","410","3","Neoplasms",5122.43676922226,280.89374918439,328.517721814,439.476420734,76.9350807495,5045.50168847276
"West Sussex","Male","All Ages","Malignant skin melanoma","Number",1997,"B.1.12","459","410","3","Neoplasms",375.838390361108,13.5884667498722,87.0857268275,679.410656804,41.4224235893,334.415966771763
"West Sussex","Male","All Ages","Non-melanoma skin cancer","Number",1997,"B.1.13","462","410","3","Neoplasms",183.065717925706,11.3366127725934,1068.86086077,241.513539746,8.2965863731,174.769131552603
"West Sussex","Male","All Ages","Breast cancer","Number",1997,"B.1.14","429","410","3","Neoplasms",75.0502672892364,4.0752067428701,8.07939359344,58.5408282002,6.03670475716,69.0135625320743
"West Sussex","Male","All Ages","Cervical cancer","Number",1997,"B.1.15","432","410","3","Neoplasms",0,NA,NA,NA,NA,NA
"West Sussex","Male","All Ages","Uterine cancer","Number",1997,"B.1.16","435","410","3","Neoplasms",0,NA,NA,NA,NA,NA
"West Sussex","Male","All Ages","Ovarian cancer","Number",1997,"B.1.17","465","410","3","Neoplasms",0,NA,NA,NA,NA,NA
"West Sussex","Male","All Ages","Prostate cancer","Number",1997,"B.1.18","438","410","3","Neoplasms",2751.29448318622,180.525869482861,568.128279672,4114.76541502,383.577922749,2367.71656043771
